stdntid,female,black,asian,hispc,natam,orace,t_smc,t_rgc,t_rga,incit,subur,rural,urban,frpl,spced,math,read,math_std,read_std,school,teacher
11820,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,428,-0.607541090449541,-0.311689639401497,41,147
11829,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,580,1.84135284270146,4.54069394092151,27,95
11832,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,418,0.669232669569356,-0.630925401264853,31,108
11843,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,454,410,-0.712194677336336,-0.886314010755537,27,96
11856,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,559,492,1.48553064728636,1.73141923652398,37,128
11865,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,483,1.48553064728636,1.44410705084696,25,86
11869,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,439,397,-1.02615543799672,-1.3013205011779,40,143
11870,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,489,430,0.020380430871228,-0.247842487028826,35,122
11871,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,399,405,-1.86338413309108,-1.04593189168721,40,142
11875,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,478,427,-0.209857460279721,-0.343613215587833,43,155
11876,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,513,405,0.522717647927843,-1.04593189168721,10,36
11881,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,418,400,-1.46570050292126,-1.20554977261889,34,116
11883,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,463,425,-0.523818220940105,-0.407460367960504,61,223
11891,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,439,0.376202626286331,0.0394696986481941,68,247
11892,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,478,419,-0.209857460279721,-0.599001825078517,68,248
11894,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,450,0.125034017758023,0.390629036697885,68,247
11895,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,547,470,1.23436203875805,1.0291005604246,69,256
11901,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,468,419,-0.419164634053311,-0.599001825078517,41,148
11902,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,454,439,-0.712194677336336,0.0394696986481941,13,44
11907,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,602,483,2.38555149451279,1.44410705084696,6,16
11913,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,472,0.669232669569356,1.09294771279727,35,120
11914,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,470,1.84135284270146,1.0291005604246,11,38
11916,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,547,443,1.23436203875805,0.167164003393536,12,42
11919,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,576,476,1.84135284270146,1.22064201754261,12,40
11920,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,536,474,1.0041241476071,1.15679486516994,12,40
11926,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,490,0.836678408588228,1.66757208415131,16,57
11927,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,602,497,2.38555149451279,1.89103711745566,72,268
11934,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,602,453,2.38555149451279,0.486399765256892,16,55
11937,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,559,465,1.48553064728636,0.869482679492919,17,60
11938,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,418,395,-1.46570050292126,-1.36516765355057,18,65
11939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,528,448,0.836678408588228,0.326781884325214,65,241
11940,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,528,468,0.836678408588228,0.965253408051925,73,273
11944,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,494,405,0.125034017758023,-1.04593189168721,17,61
11946,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,489,456,0.020380430871228,0.582170493815899,41,148
11948,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,476,0.669232669569356,1.22064201754261,16,57
11949,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,439,0.250618322022177,0.0394696986481941,38,137
11952,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,437,0.836678408588228,-0.024377453724477,26,89
11956,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,484,440,-0.0842731560155669,0.0713932748345296,19,69
11959,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,422,0.376202626286331,-0.50323109651951,26,89
11962,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,449,395,-0.816848264223131,-1.36516765355057,27,95
11967,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,468,440,-0.419164634053311,0.0713932748345296,39,140
11970,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,412,408,-1.59128480718541,-0.950161163128208,23,80
11973,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,429,425,-1.23546261177031,-0.407460367960504,26,90
11974,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,547,460,1.23436203875805,0.709864798561241,26,88
11977,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,434,419,-1.13080902488352,-0.599001825078517,29,103
11980,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,416,0.125034017758023,-0.694772553637524,31,108
11988,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,576,463,1.84135284270146,0.805635527120248,37,130
11989,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,506,419,0.376202626286331,-0.599001825078517,37,128
11990,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,484,439,-0.0842731560155669,0.0394696986481941,37,127
11991,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468,416,-0.419164634053311,-0.694772553637524,25,86
11992,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,437,-0.314511047166516,-0.024377453724477,70,259
11999,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,463,0.836678408588228,0.805635527120248,37,127
12003,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,444,424,-0.921501851109926,-0.439383944146839,7,19
12005,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,439,413,-1.02615543799672,-0.79054328219653,35,119
12007,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,444,437,-0.921501851109926,-0.024377453724477,40,146
12008,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,410,0.250618322022177,-0.886314010755537,40,144
12010,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,418,411,-1.46570050292126,-0.854390434569202,35,119
12013,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,473,422,-0.314511047166516,-0.50323109651951,42,153
12014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,437,0.522717647927843,-0.024377453724477,43,156
12015,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,424,1.23436203875805,-0.439383944146839,43,154
12024,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,429,408,-1.23546261177031,-0.950161163128208,58,212
12028,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,494,463,0.125034017758023,0.805635527120248,50,181
12036,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,576,465,1.84135284270146,0.869482679492919,6,18
12038,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,439,410,-1.02615543799672,-0.886314010755537,38,133
12045,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,454,437,-0.712194677336336,-0.024377453724477,69,257
12048,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,434,403,-1.13080902488352,-1.10977904405989,69,253
12051,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,443,0.020380430871228,0.167164003393536,71,263
12055,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,463,419,-0.523818220940105,-0.599001825078517,1,2
12056,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,513,472,0.522717647927843,1.09294771279727,71,262
12057,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,439,391,-1.02615543799672,-1.49286195829591,6,16
12060,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,459,422,-0.607541090449541,-0.50323109651951,3,8
12062,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,453,1.48553064728636,0.486399765256892,9,31
12066,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,443,0.669232669569356,0.167164003393536,15,53
12067,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,443,0.250618322022177,0.167164003393536,2,6
12068,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,437,1.23436203875805,-0.024377453724477,15,53
12070,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,536,434,1.0041241476071,-0.120148182283484,14,48
12072,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,494,408,0.125034017758023,-0.950161163128208,14,51
12079,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,528,450,0.836678408588228,0.390629036697885,14,50
12081,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,419,0.020380430871228,-0.599001825078517,71,265
12085,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,427,0.125034017758023,-0.343613215587833,17,63
12091,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,459,418,-0.607541090449541,-0.630925401264853,6,16
12092,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,602,461,2.38555149451279,0.741788374747576,71,264
12093,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,513,437,0.522717647927843,-0.024377453724477,72,269
12094,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,478,428,-0.209857460279721,-0.311689639401497,17,63
12097,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,503,0.522717647927843,2.08257857457367,26,93
12099,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,576,467,1.84135284270146,0.93332983186559,72,269
12104,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,489,487,0.020380430871228,1.5718013555923,17,60
12107,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,547,442,1.23436203875805,0.135240427207201,71,263
12108,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,454,419,-0.712194677336336,-0.599001825078517,41,147
12114,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,518,0.669232669569356,2.5614322173687,72,266
12117,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,513,440,0.522717647927843,0.0713932748345296,70,261
12124,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,397,-1.13080902488352,-1.3013205011779,68,250
12125,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,460,1.48553064728636,0.709864798561241,38,134
12126,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,500,443,0.250618322022177,0.167164003393536,34,116
12127,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,473,445,-0.314511047166516,0.231011155766207,70,260
12128,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,424,0.376202626286331,-0.439383944146839,70,261
12130,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,431,0.376202626286331,-0.21591891084249,22,77
12137,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,513,448,0.522717647927843,0.326781884325214,27,94
12141,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,459,448,-0.607541090449541,0.326781884325214,29,102
12142,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,520,443,0.669232669569356,0.167164003393536,29,102
12144,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,547,463,1.23436203875805,0.805635527120248,39,141
12145,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,478,424,-0.209857460279721,-0.439383944146839,36,125
12159,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,449,421,-0.816848264223131,-0.535154672705846,37,127
12161,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,478,425,-0.209857460279721,-0.407460367960504,41,148
12167,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,463,437,-0.523818220940105,-0.024377453724477,43,155
12169,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,559,430,1.48553064728636,-0.247842487028826,43,154
12170,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,602,468,2.38555149451279,0.965253408051925,43,157
12171,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,443,-0.607541090449541,0.167164003393536,43,155
12172,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,484,405,-0.0842731560155669,-1.04593189168721,10,35
12176,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,408,-0.314511047166516,-0.950161163128208,10,35
12178,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,506,467,0.376202626286331,0.93332983186559,46,166
12179,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,559,514,1.48553064728636,2.43373791262336,12,40
12180,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,576,480,1.84135284270146,1.34833632228795,12,42
12185,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,559,483,1.48553064728636,1.44410705084696,12,41
12188,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,545,0.669232669569356,3.42336877439976,38,134
12192,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,547,527,1.23436203875805,2.84874440304572,17,58
12198,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,513,433,0.522717647927843,-0.152071758469819,67,246
12202,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,424,0.376202626286331,-0.439383944146839,70,261
12203,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,463,407,-0.523818220940105,-0.982084739314544,70,260
12204,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,576,490,1.84135284270146,1.66757208415131,65,239
12205,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,456,1.23436203875805,0.582170493815899,71,262
12206,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,536,455,1.0041241476071,0.550246917629563,41,147
12207,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,339,390,-3.11922717573262,-1.52478553448225,30,105
12208,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,459,448,-0.607541090449541,0.326781884325214,46,168
12211,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,412,398,-1.59128480718541,-1.26939692499156,1,1
12213,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,494,430,0.125034017758023,-0.247842487028826,3,9
12214,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,484,425,-0.0842731560155669,-0.407460367960504,6,17
12215,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,513,424,0.522717647927843,-0.439383944146839,4,11
12216,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,468,416,-0.419164634053311,-0.694772553637524,4,11
12217,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,454,393,-0.712194677336336,-1.42901480592324,4,11
12219,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,425,-0.607541090449541,-0.407460367960504,3,9
12220,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,454,405,-0.712194677336336,-1.04593189168721,3,9
12221,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,484,421,-0.0842731560155669,-0.535154672705846,6,15
12223,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,484,428,-0.0842731560155669,-0.311689639401497,4,11
12226,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,463,437,-0.523818220940105,-0.024377453724477,68,247
12227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,536,461,1.0041241476071,0.741788374747576,9,32
12228,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,513,416,0.522717647927843,-0.694772553637524,8,25
12229,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,489,447,0.020380430871228,0.294858308138879,9,32
12232,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,434,413,-1.13080902488352,-0.79054328219653,13,46
12233,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,528,461,0.836678408588228,0.741788374747576,11,38
12234,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,484,418,-0.0842731560155669,-0.630925401264853,13,43
12235,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,520,428,0.669232669569356,-0.311689639401497,11,38
12236,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,473,414,-0.314511047166516,-0.758619706010195,12,42
12239,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,559,503,1.48553064728636,2.08257857457367,12,41
12240,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,473,416,-0.314511047166516,-0.694772553637524,13,46
12241,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,473,416,-0.314511047166516,-0.694772553637524,14,47
12242,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,536,442,1.0041241476071,0.135240427207201,15,52
12243,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,459,418,-0.607541090449541,-0.630925401264853,14,48
12244,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,576,451,1.84135284270146,0.422552612884221,73,273
12245,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,443,0.669232669569356,0.167164003393536,17,61
12247,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,458,0.669232669569356,0.64601764618857,19,69
12249,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,559,468,1.48553064728636,0.965253408051925,19,69
12252,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,547,456,1.23436203875805,0.582170493815899,73,271
12253,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,439,419,-1.02615543799672,-0.599001825078517,19,68
12256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,503,1.48553064728636,2.08257857457367,26,88
12257,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,450,0.836678408588228,0.390629036697885,17,63
12258,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,494,405,0.125034017758023,-1.04593189168721,17,63
12260,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,520,450,0.669232669569356,0.390629036697885,73,272
12261,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,513,428,0.522717647927843,-0.311689639401497,68,251
12264,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,576,461,1.84135284270146,0.741788374747576,72,267
12265,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,484,411,-0.0842731560155669,-0.854390434569202,18,65
12267,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,576,532,1.84135284270146,3.0083622839774,17,61
12268,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,536,453,1.0041241476071,0.486399765256892,73,273
12271,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,507,1.84135284270146,2.21027287931901,26,88
12272,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,520,518,0.669232669569356,2.5614322173687,19,68
12273,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,559,451,1.48553064728636,0.422552612884221,73,270
12274,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,536,445,1.0041241476071,0.231011155766207,72,266
12275,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,451,0.669232669569356,0.422552612884221,16,57
12276,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,474,0.669232669569356,1.15679486516994,16,57
12281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,478,439,-0.209857460279721,0.0394696986481941,71,262
12282,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,461,0.250618322022177,0.741788374747576,26,92
12286,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,427,0.669232669569356,-0.343613215587833,26,89
12292,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468,437,-0.419164634053311,-0.024377453724477,35,122
12295,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,520,431,0.669232669569356,-0.21591891084249,62,229
12300,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,494,453,0.125034017758023,0.486399765256892,68,247
12303,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,500,450,0.250618322022177,0.390629036697885,27,94
12304,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,484,465,-0.0842731560155669,0.869482679492919,24,84
12305,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,494,456,0.125034017758023,0.582170493815899,24,82
12306,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,478,0.376202626286331,1.28448916991528,27,98
12307,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,513,510,0.522717647927843,2.30604360787802,28,99
12308,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506,458,0.376202626286331,0.64601764618857,24,82
12314,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,547,472,1.23436203875805,1.09294771279727,23,80
12327,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,429,434,-1.23546261177031,-0.120148182283484,24,84
12328,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,423,443,-1.36104691603446,0.167164003393536,24,83
12330,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,454,456,-0.712194677336336,0.582170493815899,20,71
12331,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,463,428,-0.523818220940105,-0.311689639401497,20,71
12332,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,536,468,1.0041241476071,0.965253408051925,7,23
12333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,445,0.376202626286331,0.231011155766207,27,97
12334,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,536,472,1.0041241476071,1.09294771279727,26,91
12335,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,536,472,1.0041241476071,1.09294771279727,26,89
12336,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,424,0.376202626286331,-0.439383944146839,26,90
12337,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,489,439,0.020380430871228,0.0394696986481941,26,89
12338,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,463,425,-0.523818220940105,-0.407460367960504,26,90
12339,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520,476,0.669232669569356,1.22064201754261,26,93
12343,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,459,439,-0.607541090449541,0.0394696986481941,26,89
12345,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,494,421,0.125034017758023,-0.535154672705846,27,97
12346,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,472,1.23436203875805,1.09294771279727,3,9
12348,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,626,565,2.88788871156941,4.06184029812647,29,103
12352,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,454,439,-0.712194677336336,0.0394696986481941,29,103
12353,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,489,414,0.020380430871228,-0.758619706010195,4,10
12356,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,536,478,1.0041241476071,1.28448916991528,36,123
12357,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,489,443,0.020380430871228,0.167164003393536,32,110
12359,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,418,0.250618322022177,-0.630925401264853,8,25
12361,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,454,428,-0.712194677336336,-0.311689639401497,36,126
12362,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,559,440,1.48553064728636,0.0713932748345296,36,125
12366,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,528,439,0.836678408588228,0.0394696986481941,6,15
12367,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,513,443,0.522717647927843,0.167164003393536,27,94
12369,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,513,532,0.522717647927843,3.0083622839774,46,165
12370,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,520,474,0.669232669569356,1.15679486516994,3,7
12373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,418,398,-1.46570050292126,-1.26939692499156,33,114
12374,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,414,-0.0842731560155669,-0.758619706010195,70,259
12375,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,494,416,0.125034017758023,-0.694772553637524,34,116
12376,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,463,414,-0.523818220940105,-0.758619706010195,33,112
12377,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,463,411,-0.523818220940105,-0.854390434569202,34,117
12378,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,489,416,0.020380430871228,-0.694772553637524,34,115
12380,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,428,0.020380430871228,-0.311689639401497,33,111
12383,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,473,403,-0.314511047166516,-1.10977904405989,34,117
12385,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,473,427,-0.314511047166516,-0.343613215587833,35,121
12386,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,427,-0.419164634053311,-0.343613215587833,44,158
12390,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,484,440,-0.0842731560155669,0.0713932748345296,36,124
12393,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,602,507,2.38555149451279,2.21027287931901,37,132
12395,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,520,443,0.669232669569356,0.167164003393536,37,130
12396,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,528,460,0.836678408588228,0.709864798561241,37,128
12397,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,440,0.376202626286331,0.0713932748345296,37,132
12398,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,484,478,-0.0842731560155669,1.28448916991528,25,87
12399,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,427,-0.419164634053311,-0.343613215587833,25,85
12402,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,431,1.48553064728636,-0.21591891084249,37,132
12405,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,513,428,0.522717647927843,-0.311689639401497,37,128
12407,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,576,468,1.84135284270146,0.965253408051925,37,127
12409,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,470,1.84135284270146,1.0291005604246,7,22
12410,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,559,467,1.48553064728636,0.93332983186559,37,131
12411,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,536,463,1.0041241476071,0.805635527120248,37,131
12412,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,495,1.84135284270146,1.82718996508299,44,160
12414,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,528,480,0.836678408588228,1.34833632228795,7,20
12415,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,528,485,0.836678408588228,1.50795420321963,7,20
12416,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,506,453,0.376202626286331,0.486399765256892,25,86
12417,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,484,470,-0.0842731560155669,1.0291005604246,7,21
12419,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,626,474,2.88788871156941,1.15679486516994,37,128
12421,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,427,0.669232669569356,-0.343613215587833,7,21
12423,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,433,-0.419164634053311,-0.152071758469819,7,19
